close,high,low,date
"23,175.00","23,183.00","23,173.00",20201027
"23,175.00","23,183.50","23,172.50",20201026
"23,176.00","23,185.00","23,173.50",20201023
"23,176.00","23,180.00","23,176.00",20201022
"23,177.00","23,182.00","23,178.00",20201021
"23,179.00","23,184.50","23,174.00",20201020
"23,175.00","23,183.50","23,173.00",20201019
"23,175.00","23,185.00","23,173.00",20201016
"23,170.00","23,183.50","23,173.00",20201015
"23,175.00","23,183.50","23,173.00",20201014
"23,177.00","23,185.50","23,174.00",20201013
"23,178.00","23,207.50","23,174.00",20201012
"23,180.00","23,207.50","23,181.50",20201009
"23,191.00","23,207.50","23,190.00",20201008
"23,205.00","23,209.00","23,192.00",20201007
"23,205.00","23,209.50","23,191.00",20201006
"23,203.00","23,206.50","23,173.00",20201005
"23,191.00","23,195.00","23,173.00",20201002
"23,188.00","23,191.50","23,175.00",20201001
"23,181.00","23,187.00","23,173.00",20200930
"23,190.00","23,191.00","23,176.00",20200929
"23,188.00","23,195.50","23,172.50",20200928
"23,191.00","23,197.50","23,177.50",20200925
"23,184.00","23,187.50","23,173.00",20200924
"23,185.00","23,187.50","23,173.00",20200923
"23,177.00","23,184.50","23,173.00",20200922
"23,178.00","23,186.00","23,173.00",20200921
"23,170.00","23,185.00","23,173.00",20200918
"23,170.00","23,183.50","23,173.00",20200917
"23,178.00","23,184.00","23,173.00",20200916
"23,175.00","23,178.00","23,175.00",20200915
"23,175.00","23,185.50","23,172.50",20200914
"23,174.00","23,183.00","23,172.50",20200911
"23,172.50","23,185.00","23,173.00",20200910
"23,175.00","23,187.50","23,173.00",20209209
"23,176.00","23,184.00","23,173.00",20209208
"23,174.00","23,184.00","23,172.50",20209207
"23,178.00","23,184.00","23,171.00",20209204
"23,174.00","23,177.00","23,171.00",20209203
"23,174.00","23,174.00","23,174.00",20209202
"23,174.00","23,182.00","23,172.00",20209201
"23,174.00","23,182.00","23,171.00",20200831
"23,174.00","23,182.50","23,171.00",20200828
"23,174.00","23,182.50","23,172.50",20200827
"23,174.00","23,182.50","23,171.00",20200826
"23,170.00","23,183.50","23,171.00",20200825
"23,177.00","23,187.50","23,174.50",20200824
"23,175.00","23,183.00","23,173.00",20200821
"23,174.00","23,182.50","23,172.50",20200820
"23,174.00","23,177.50","23,172.50",20200819
"23,174.00","23,182.50","23,172.50",20200818
"23,174.00","23,187.50","23,170.00",20200817
"23,174.00","23,184.00","23,172.50",20200814
"23,174.00","23,184.00","23,172.50",20200813
"23,175.00","23,183.00","23,172.50",20200812
"23,174.00","23,182.00","23,172.50",20200811
"23,170.00","23,200.00","23,172.50",20200810
"23,173.00","23,182.50","23,172.50",20208207
"23,173.00","23,182.50","23,172.50",20208206
"23,174.00","23,182.50","23,172.50",20208205
"23,175.00","23,183.00","23,172.50",20208204
"23,170.00","23,183.00","23,169.00",20208203
"23,170.00","23,183.50","23,173.00",20200731
"23,175.00","23,183.00","23,173.00",20200730
"23,175.00","23,184.50","23,173.50",20200729
"23,170.00","23,200.00","23,174.00",20200728
"23,181.00","23,187.50","23,178.50",20200727
"23,175.00","23,186.50","23,173.00",20200724
"23,180.00","23,186.00","23,176.00",20200723
"23,184.00","23,195.00","23,175.50",20200722
"23,180.00","23,190.00","23,176.00",20200721
"23,188.00","23,195.50","23,179.00",20200720
"23,191.00","23,195.50","23,177.50",20200717
"23,184.00","23,187.50","23,176.50",20200716
"23,183.00","23,192.50","23,175.50",20200715
"23,181.00","23,232.50","23,175.00",20200714
"23,179.00","23,197.50","23,175.00",20200713
"23,177.00","23,204.50","23,173.00",20200710
"23,184.00","23,206.00","23,183.50",20207209
"23,188.00","23,210.00","23,185.00",20207208
"23,180.00","23,211.50","23,183.00",20207207
"23,201.00","23,207.50","23,198.00",20207206
"23,199.00","23,210.00","23,197.50",20207203
"23,202.00","23,210.00","23,195.00",20207202
"23,203.00","23,213.50","23,198.50",20207201
"23,204.00","23,210.00","23,199.00",20200630
"23,198.00","23,216.00","23,197.50",20200629
"23,210.00","23,219.00","23,200.00",20200626
"23,208.00","23,220.50","23,200.00",20200625
"23,195.00","23,223.00","23,204.00",20200624
"23,213.00","23,219.00","23,207.50",20200623
"23,210.00","23,220.00","23,207.50",20200622
"23,215.00","23,225.00","23,194.00",20200619
"23,210.00","23,218.00","23,193.50",20200618
"23,196.00","23,240.00","23,194.00",20200617
"23,210.00","23,235.50","23,206.50",20200616
"23,220.00","23,243.00","23,205.00",20200615
"23,206.00","23,225.00","23,199.00",20200612
"23,215.00","23,217.50","23,190.00",20200611
"23,190.00","23,220.00","23,186.50",20200610
"23,205.00","23,265.00","23,202.00",20206209
"23,255.00","23,265.00","23,239.50",20206208
"23,255.00","23,262.00","23,250.00",20206205
"23,263.00","23,274.00","23,257.50",20206204
"23,260.00","23,273.00","23,252.50",20206203
"23,253.00","23,282.00","23,247.50",20206202
"23,260.00","23,301.00","23,254.00",20206201
"23,280.00","23,305.00","23,275.00",20200529
"23,300.00","23,329.00","23,287.50",20200528
"23,325.00","23,331.50","23,300.00",20200527
"23,336.00","23,338.00","23,301.00",20200526
"23,312.00","23,320.00","23,272.50",20200525
"23,267.00","23,282.00","23,252.50",20200522
"23,275.00","23,285.00","23,252.50",20200521
"23,270.00","23,311.50","23,271.00",20200520
"23,295.00","23,370.00","23,292.50",20200519
"23,338.00","23,360.00","23,335.00",20200518
"23,355.00","23,371.50","23,351.00",20200515
"23,350.00","23,386.00","23,349.00",20200514
"23,347.00","23,380.00","23,334.00",20200513
"23,330.00","23,382.50","23,318.00",20200512
"23,322.00","23,405.00","23,318.00",20200511
"23,377.00","23,475.00","23,373.50",20205208
"23,425.00","23,432.50","23,421.50",20205207
"23,423.00","23,437.50","23,418.00",20205206
"23,421.00","23,427.50","23,419.50",20205205
"23,445.00","23,475.00","23,439.00",20205204
"23,428.00","23,428.00","23,428.00",20205201
"23,428.00","23,428.00","23,428.00",20200430
"23,428.00","23,450.00","23,423.50",20200429
"23,442.00","23,477.50","23,440.00",20200428
"23,455.00","23,510.00","23,454.00",20200427
"23,505.00","23,518.00","23,493.50",20200424
"23,485.00","23,524.00","23,452.50",20200423
"23,479.00","23,500.00","23,460.00",20200422
"23,460.00","23,465.00","23,447.50",20200421
"23,450.00","23,455.00","23,422.50",20200420
"23,424.00","23,460.00","23,418.50",20200417
"23,440.00","23,465.00","23,437.50",20200416
"23,440.00","23,478.50","23,442.50",20200415
"23,471.00","23,475.50","23,435.00",20200414
"23,432.00","23,460.00","23,420.00",20200413
"23,435.00","23,517.00","23,420.00",20200410
"23,488.00","23,532.00","23,471.00",20204209
"23,550.00","23,565.00","23,460.00",20204208
"23,450.00","23,470.00","23,447.50",20204207
"23,440.00","23,555.00","23,450.00",20204206
"23,550.00","23,605.00","23,481.00",20204203
"23,590.00","23,590.00","23,590.00",20204202
"23,590.00","23,628.00","23,587.50",20204201
"23,616.00","23,635.00","23,612.00",20200331
"23,640.00","23,642.50","23,618.00",20200330
"23,620.00","23,640.00","23,617.00",20200327
"23,620.00","23,645.00","23,597.50",20200326
"23,600.00","23,630.00","23,565.00",20200325
"23,580.00","23,651.00","23,587.50",20200324
"23,540.00","23,558.50","23,460.00",20200323
"23,455.00","23,472.50","23,369.50",20200320
"23,354.00","23,430.00","23,246.50",20200319
"23,282.00","23,285.00","23,241.00",20200318
"23,238.00","23,255.00","23,214.50",20200317
"23,225.00","23,236.00","23,214.50",20200316
"23,208.00","23,223.50","23,172.50",20200313
"23,195.00","23,196.50","23,171.50",20200312
"23,172.00","23,183.00","23,171.50",20200311
"23,174.00","23,210.00","23,172.50",20200310
"23,172.00","23,218.00","23,173.50",20203209
"23,205.00","23,220.00","23,199.50",20203206
"23,210.00","23,227.50","23,201.00",20203205
"23,206.00","23,232.00","23,202.00",20203204
"23,218.00","23,241.00","23,216.50",20203203
"23,240.00","23,243.50","23,225.50",20203202
"23,240.00","23,245.50","23,230.50",20200228
"23,240.00","23,259.50","23,222.50",20200227
"23,240.00","23,280.00","23,236.00",20200226
"23,270.00","23,290.00","23,250.00",20200225
"23,247.00","23,255.50","23,240.00",20200224
"23,242.00","23,251.50","23,230.00",20200221
"23,236.00","23,288.50","23,226.00",20200220
"23,225.00","23,248.00","23,225.50",20200219
"23,239.00","23,245.00","23,225.00",20200218
"23,228.00","23,253.50","23,224.50",20200217
"23,245.00","23,254.00","23,230.00",20200214
"23,239.00","23,242.50","23,221.50",20200213
"23,250.00","23,255.00","23,219.50",20200212
"23,240.00","23,262.50","23,217.50",20200211
"23,258.00","23,262.50","23,214.50",20200210
"23,230.00","23,242.50","23,219.50",20202207
"23,221.00","23,228.50","23,217.00",20202206
"23,220.00","23,267.00","23,217.50",20202205
"23,230.00","23,267.50","23,234.00",20202204
"23,250.00","23,278.00","23,220.00",20202203
"23,222.00","23,228.00","23,168.00",20200131
"23,182.00","23,186.50","23,169.00",20200130
"23,169.00","23,169.00","23,169.00",20200129
"23,169.00","23,169.00","23,169.00",20200128
"23,169.00","23,169.00","23,169.00",20200127
"23,169.00","23,169.00","23,169.00",20200124
"23,169.00","23,169.00","23,169.00",20200123
"23,169.00","23,204.50","23,167.50",20200122
"23,170.00","23,174.00","23,167.50",20200121
"23,169.00","23,172.50","23,167.50",20200120
"23,170.00","23,175.50","23,164.00",20200117
"23,171.00","23,177.50","23,169.00",20200116
"23,170.00","23,177.50","23,172.50",20200115
"23,175.00","23,177.50","23,172.00",20200114
"23,173.00","23,177.00","23,172.00",20200113
"23,176.00","23,205.00","23,172.00",20200110
"23,173.00","23,180.00","23,173.50",20201209
"23,175.00","23,181.00","23,174.00",20201208
"23,175.00","23,179.00","23,172.50",20201207
"23,176.00","23,178.00","23,171.50",20201206
"23,171.00","23,174.50","23,169.00",20201203
"23,168.00","23,175.50","23,168.50",20201202
"23,171.00","23,171.00","23,171.00",20201201
"23,171.00","23,176.50","23,169.00",20191231
"23,170.00","23,175.50","23,169.00",20191230
"23,171.00","23,177.00","23,171.00",20191227
"23,174.00","23,177.50","23,169.00",20191226
"23,173.00","23,178.00","23,170.00",20191225
"23,176.00","23,179.00","23,172.50",20191224
"23,173.00","23,178.00","23,170.50",20191223
"23,175.00","23,195.00","23,170.00",20191220
"23,169.00","23,176.50","23,168.50",20191219
"23,173.00","23,177.00","23,171.50",20191218
"23,176.00","23,178.00","23,169.00",20191217
"23,176.00","23,178.00","23,169.50",20191216
"23,173.00","23,199.50","23,168.00",20191213
"23,169.00","23,176.50","23,167.50",20191212
"23,175.00","23,177.50","23,169.00",20191211
"23,170.00","23,176.00","23,168.50",20191210
"23,170.00","23,177.50","23,168.00",20191209
"23,175.00","23,210.00","23,166.50",20191206
"23,167.00","23,181.00","23,167.00",20191205
"23,170.00","23,177.50","23,166.50",20191204
"23,170.00","23,180.00","23,171.00",20191203
"23,175.00","23,202.50","23,165.00",20191202
"23,179.00","23,202.50","23,180.00",20191129
"23,200.00","23,207.50","23,197.50",20191128
"23,200.00","23,207.50","23,196.00",20191127
"23,190.00","23,198.00","23,186.00",20191126
"23,197.00","23,202.00","23,195.50",20191125
"23,195.00","23,201.00","23,192.50",20191122
"23,193.00","23,201.50","23,192.50",20191121
"23,199.00","23,208.50","23,198.50",20191120
"23,200.00","23,207.00","23,198.50",20191119
"23,205.00","23,207.00","23,201.50",20191118
"23,204.00","23,206.00","23,201.00",20191115
"23,200.00","23,203.50","23,200.50",20191114
"23,199.00","23,203.00","23,198.50",20191113
"23,199.00","23,200.50","23,198.50",20191112
"23,200.00","23,202.00","23,198.00",20191111
"23,198.00","23,202.50","23,197.50",20191108
"23,199.00","23,202.50","23,198.00",20191107
"23,199.00","23,202.50","23,198.00",20191106
"23,199.00","23,202.50","23,198.50",20191105
"23,199.00","23,202.50","23,198.50",20191104
"23,200.00","23,202.00","23,199.00",20191101
"23,202.00","23,204.50","23,198.50",20191031
"23,200.00","23,204.50","23,199.00",20191030
"23,202.00","23,206.00","23,199.50",20191029
"23,200.00","23,203.50","23,199.00",20191028
"23,200.00","23,207.00","23,198.50",20191025
"23,203.00","23,209.50","23,203.00",20191024
"23,205.00","23,210.00","23,203.00",20191023
"23,201.00","23,209.00","23,202.00",20191022
"23,205.00","23,208.00","23,201.00",20191021
"23,203.00","23,208.50","23,201.50",20191018
"23,206.00","23,211.50","23,201.00",20191017
"23,202.00","23,204.50","23,201.00",20191016
"23,201.00","23,205.50","23,200.50",20191015
"23,200.00","23,205.50","23,199.00",20191014
"23,200.00","23,208.00","23,196.00",20191011
"23,200.00","23,226.00","23,190.00",20191010
"23,225.00","23,226.00","23,200.00",20191009
"23,200.00","23,206.00","23,200.00",20191008
"23,200.00","23,207.00","23,201.00",20191007
"23,200.00","23,207.00","23,201.00",20191004
"23,200.00","23,206.00","23,201.00",20191003
"23,200.00","23,205.50","23,201.00",20191002
"23,201.00","23,205.50","23,201.00",20191001
"23,200.00","23,206.50","23,200.50",20190930
"23,200.00","23,205.50","23,200.00",20190927
"23,200.00","23,205.00","23,199.50",20190926
"23,200.00","23,206.50","23,201.00",20190925
"23,200.00","23,208.00","23,200.00",20190924
"23,202.00","23,209.00","23,201.00",20190923
"23,203.00","23,213.00","23,202.00",20190920
"23,211.00","23,226.00","23,207.50",20190919
"23,209.00","23,230.00","23,208.50",20190918
"23,225.00","23,231.00","23,219.00",20190917
"23,218.00","23,222.50","23,213.00",20190916
"23,205.00","23,221.50","23,206.00",20190913
"23,205.00","23,211.50","23,199.00",20190912
"23,199.00","23,204.00","23,196.00",20190911
"23,199.00","23,202.00","23,196.00",20190910
"23,199.00","23,202.50","23,195.00",20199209
"23,198.00","23,202.00","23,194.00",20199206
"23,198.00","23,206.00","23,196.00",20199205
"23,199.00","23,202.50","23,194.00",20199204
"23,198.00","23,203.00","23,186.00",20199203
"23,185.00","23,185.00","23,185.00",20199202
"23,185.00","23,204.00","23,183.50",20190830
"23,195.00","23,208.50","23,195.50",20190829
"23,206.00","23,212.00","23,197.50",20190828
"23,197.00","23,205.50","23,196.50",20190827
"23,198.00","23,217.50","23,196.50",20190826
"23,198.00","23,212.50","23,195.00",20190823
"23,200.00","23,211.50","23,199.50",20190822
"23,200.00","23,211.50","23,201.00",20190821
"23,203.00","23,214.00","23,200.00",20190820
"23,205.00","23,217.00","23,206.00",20190819
"23,211.00","23,217.50","23,206.00",20190816
"23,208.00","23,209.50","23,203.50",20190815
"23,200.00","23,212.50","23,199.00",20190814
"23,205.00","23,208.00","23,199.00",20190813
"23,197.00","23,252.00","23,197.50",20190812
"23,204.00","23,215.00","23,199.50",20198209
"23,220.00","23,242.50","23,208.50",20198208
"23,215.00","23,264.50","23,213.00",20198207
"23,250.00","23,292.50","23,249.00",20198206
"23,268.00","23,280.50","23,223.00",20198205
"23,215.00","23,236.00","23,205.00",20198202
"23,200.00","23,222.50","23,199.00",20198201
"23,230.00","23,232.50","23,198.50",20190731
"23,200.00","23,216.00","23,200.50",20190730
"23,205.00","23,217.50","23,208.50",20190729
"23,205.00","23,216.50","23,203.50",20190726
"23,209.00","23,213.00","23,201.50",20190725
"23,205.00","23,224.50","23,208.50",20190724
"23,209.00","23,251.00","23,206.50",20190723
"23,211.00","23,246.00","23,210.00",20190722
"23,244.00","23,250.50","23,199.50",20190719
"23,214.00","23,222.50","23,202.50",20190718
"23,200.00","23,204.00","23,185.00",20190717
"23,200.00","23,202.50","23,195.00",20190716
"23,199.00","23,206.00","23,185.00",20190715
"23,200.00","23,205.00","23,192.50",20190712
"23,200.00","23,237.50","23,197.50",20190711
"23,210.00","23,245.00","23,212.50",20190710
"23,220.00","23,252.50","23,225.50",20197209
"23,245.00","23,252.50","23,235.00",20197208
"23,235.00","23,248.50","23,235.00",20197205
"23,240.00","23,254.50","23,215.00",20197204
"23,245.00","23,250.00","23,225.00",20197203
"23,230.00","23,275.00","23,228.50",20197202
"23,250.00","23,316.00","23,250.00",20197201
"23,300.00","23,319.00","23,287.00",20190628
"23,310.00","23,335.00","23,305.00",20190627
"23,300.00","23,325.00","23,288.00",20190626
"23,296.00","23,307.50","23,286.00",20190625
"23,286.00","23,302.50","23,282.50",20190624
"23,280.00","23,312.50","23,285.00",20190621
"23,295.00","23,315.00","23,295.00",20190620
"23,315.00","23,342.00","23,297.00",20190619
"23,335.00","23,351.50","23,322.50",20190618
"23,345.00","23,372.50","23,324.00",20190617
"23,330.00","23,335.00","23,316.50",20190614
"23,310.00","23,350.00","23,312.00",20190613
"23,315.00","23,350.00","23,320.00",20190612
"23,337.00","23,381.50","23,340.00",20190611
"23,360.00","23,421.50","23,357.00",20190610
"23,395.00","23,412.50","23,387.00",20196207
"23,402.00","23,421.50","23,392.50",20196206
"23,412.00","23,417.50","23,406.00",20196205
"23,395.00","23,410.00","23,393.00",20196204
"23,393.00","23,419.50","23,390.00",20196203
"23,410.00","23,421.50","23,409.50",20190531
"23,415.00","23,422.50","23,405.00",20190530
"23,406.00","23,416.00","23,395.00",20190529
"23,392.00","23,401.50","23,385.00",20190528
"23,386.00","23,402.50","23,383.00",20190527
"23,380.00","23,403.50","23,375.00",20190524
"23,388.00","23,389.50","23,375.00",20190523
"23,370.00","23,407.50","23,375.00",20190522
"23,390.00","23,407.50","23,380.00",20190521
"23,400.00","23,437.50","23,390.00",20190520
"23,388.00","23,401.00","23,332.50",20190517
"23,300.00","23,343.50","23,277.50",20190516
"23,300.00","23,360.50","23,297.50",20190515
"23,375.00","23,382.50","23,352.50",20190514
"23,325.00","23,375.00","23,305.00",20190513
"23,345.00","23,397.50","23,342.50",20190510
"23,380.00","23,410.00","23,372.50",20195209
"23,365.00","23,395.50","23,295.00",20195208
"23,290.00","23,347.00","23,295.00",20195207
"23,280.00","23,302.50","23,265.00",20195206
"23,249.00","23,270.00","23,251.50",20195203
"23,260.00","23,266.00","23,252.00",20195202
"23,285.00","23,285.00","23,285.00",20195201
"23,285.00","23,285.00","23,285.00",20190430
"23,285.00","23,285.00","23,285.00",20190429
"23,285.00","23,291.00","23,221.50",20190426
"23,215.00","23,269.00","23,220.00",20190425
"23,215.00","23,226.00","23,214.00",20190424
"23,210.00","23,222.50","23,210.00",20190423
"23,218.00","23,219.00","23,206.00",20190422
"23,210.00","23,213.00","23,201.00",20190419
"23,203.00","23,204.00","23,199.00",20190418
"23,198.00","23,202.50","23,196.00",20190417
"23,199.00","23,205.00","23,197.50",20190416
"23,199.00","23,199.00","23,199.00",20190415
"23,199.00","23,201.00","23,195.00",20190412
"23,196.00","23,201.50","23,195.00",20190411
"23,200.00","23,201.50","23,196.50",20190410
"23,198.00","23,201.00","23,195.50",20194209
"23,199.00","23,203.00","23,197.00",20194208
"23,199.00","23,206.00","23,187.00",20194205
"23,198.00","23,203.00","23,197.00",20194204
"23,199.00","23,201.50","23,197.00",20194203
"23,197.00","23,202.00","23,196.50",20194202
"23,199.00","23,204.00","23,197.00",20194201
"23,203.00","23,204.00","23,197.00",20190329
"23,200.00","23,203.50","23,198.00",20190328
"23,198.00","23,200.50","23,196.00",20190327
"23,198.00","23,201.00","23,195.50",20190326
"23,199.00","23,202.50","23,198.00",20190325
"23,199.00","23,203.50","23,198.50",20190322
"23,200.00","23,210.00","23,196.50",20190321
"23,209.00","23,212.00","23,177.00",20190320
"23,208.00","23,221.00","23,199.00",20190319
"23,202.00","23,209.00","23,199.00",20190318
"23,198.00","23,205.50","23,198.50",20190315
"23,198.00","23,206.50","23,197.50",20190314
"23,199.00","23,200.50","23,197.00",20190313
"23,198.00","23,200.50","23,197.50",20190312
"23,198.00","23,201.50","23,196.00",20190311
"23,199.00","23,201.00","23,196.00",20193208
"23,197.00","23,202.50","23,197.00",20193207
"23,200.00","23,202.00","23,197.00",20193206
"23,198.00","23,202.00","23,197.00",20193205
"23,200.00","23,202.50","23,196.00",20193204
"23,202.00","23,204.00","23,180.00",20193201
"23,199.00","23,216.00","23,170.00",20190228
"23,199.00","23,202.50","23,195.50",20190227
"23,200.00","23,218.50","23,197.50",20190226
"23,216.00","23,223.50","23,170.00",20190225
"23,209.00","23,257.00","23,180.00",20190222
"23,210.00","23,213.50","23,199.00",20190221
"23,198.00","23,202.50","23,193.50",20190220
"23,199.00","23,202.50","23,196.00",20190219
"23,199.00","23,225.00","23,179.50",20190218
"23,201.00","23,206.50","23,196.00",20190215
"23,201.00","23,204.00","23,196.50",20190214
"23,196.00","23,212.50","23,197.50",20190213
"23,208.00","23,212.50","23,202.50",20190212
"23,210.00","23,220.00","23,199.00",20190211
"23,200.00","23,200.00","23,200.00",20192208
"23,200.00","23,200.00","23,200.00",20192207
"23,200.00","23,200.00","23,200.00",20192206
"23,200.00","23,200.00","23,200.00",20192205
"23,200.00","23,200.00","23,200.00",20192204
"23,200.00","23,215.00","23,187.50",20192201
"23,198.00","23,202.50","23,197.00",20190131
"23,203.00","23,208.00","23,194.00",20190130
"23,196.00","23,199.50","23,192.00",20190129
"23,194.00","23,214.00","23,171.00",20190128
"23,192.00","23,200.00","23,190.00",20190125
"23,196.00","23,201.00","23,195.00",20190124
"23,196.00","23,200.50","23,196.00",20190123
"23,198.00","23,202.30","23,196.50",20190122
"23,198.00","23,202.50","23,196.00",20190121
"23,197.00","23,203.30","23,196.50",20190118
"23,198.00","23,203.50","23,196.50",20190117
"23,198.00","23,203.50","23,196.00",20190116
"23,203.00","23,204.00","23,197.00",20190115
"23,199.00","23,202.50","23,196.00",20190114
"23,198.00","23,201.00","23,193.50",20190111
"23,196.00","23,201.00","23,193.00",20190110
"23,198.00","23,201.00","23,194.50",20191209
"23,198.00","23,200.50","23,193.50",20191208
"23,198.00","23,204.00","23,192.50",20191207
"23,198.00","23,202.50","23,194.00",20191204
"23,200.00","23,206.50","23,192.50",20191203
"23,205.00","23,210.00","23,192.50",20191202
"23,190.00","23,190.00","23,190.00",20191201
"23,190.00","23,190.00","23,190.00",20181231
"23,190.00","23,232.50","23,185.00",20181228
"23,230.00","23,287.50","23,220.00",20181227
"23,260.00","23,287.50","23,262.50",20181226
"23,277.00","23,282.50","23,275.00",20181225
"23,278.00","23,290.00","23,279.00",20181224
"23,282.00","23,297.50","23,278.00",20181221
"23,300.00","23,326.50","23,291.00",20181220
"23,307.00","23,316.50","23,303.50",20181219
"23,318.00","23,334.00","23,294.00",20181218
"23,318.00","23,328.00","23,285.00",20181217
"23,287.00","23,294.00","23,282.00",20181214
"23,285.00","23,303.50","23,282.50",20181213
"23,300.00","23,320.00","23,290.50",20181212
"23,300.00","23,328.00","23,297.50",20181211
"23,305.00","23,347.50","23,297.50",20181210
"23,310.00","23,328.00","23,312.50",20181207
"23,332.00","23,344.50","23,302.50",20181206
"23,306.00","23,308.00","23,293.50",20181205
"23,283.00","23,347.50","23,284.00",20181204
"23,300.00","23,317.00","23,296.00",20181203
"23,315.00","23,347.50","23,312.50",20181130
"23,327.00","23,347.50","23,326.50",20181129
"23,335.00","23,347.50","23,332.00",20181128
"23,345.00","23,348.50","23,332.50",20181127
"23,340.00","23,360.00","23,312.50",20181126
"23,360.00","23,362.50","23,317.50",20181123
"23,345.00","23,354.00","23,347.50",20181122
"23,352.00","23,353.50","23,317.50",20181121
"23,336.00","23,347.50","23,324.00",20181120
"23,310.00","23,347.50","23,304.50",20181119
"23,306.00","23,312.50","23,301.50",20181116
"23,308.00","23,347.50","23,302.50",20181115
"23,315.00","23,317.50","23,302.50",20181114
"23,308.00","23,313.00","23,302.50",20181113
"23,300.00","23,325.00","23,280.00",20181112
"23,290.00","23,326.00","23,295.00",20181109
"23,318.00","23,328.00","23,312.50",20181108
"23,326.00","23,333.00","23,311.50",20181107
"23,325.00","23,328.50","23,312.50",20181106
"23,310.00","23,332.50","23,306.00",20181105
"23,330.00","23,347.50","23,317.50",20181102
"23,345.00","23,349.00","23,334.50",20181101
"23,343.00","23,348.50","23,342.50",20181031
"23,343.00","23,348.50","23,331.50",20181030
"23,343.00","23,353.00","23,345.50",20181029
"23,355.00","23,357.00","23,348.50",20181026
"23,350.00","23,355.00","23,347.00",20181025
"23,348.00","23,352.50","23,345.00",20181024
"23,348.00","23,352.50","23,346.00",20181023
"23,348.00","23,352.00","23,345.00",20181022
"23,351.00","23,353.00","23,345.50",20181019
"23,347.00","23,349.00","23,343.00",20181018
"23,342.00","23,346.50","23,311.50",20181017
"23,338.00","23,342.50","23,333.00",20181016
"23,330.00","23,353.00","23,332.50",20181015
"23,343.00","23,348.00","23,342.50",20181012
"23,345.00","23,357.50","23,342.50",20181011
"23,350.00","23,356.50","23,348.00",20181010
"23,355.00","23,358.50","23,347.50",20181009
"23,350.00","23,354.00","23,311.50",20181008
"23,330.00","23,352.50","23,331.50",20181005
"23,348.00","23,351.50","23,343.50",20181004
"23,340.00","23,342.50","23,311.50",20181003
"23,325.00","23,335.50","23,322.00",20181002
"23,330.00","23,345.50","23,323.00",20181001
"23,325.00","23,345.50","23,322.50",20180928
"23,345.00","23,348.00","23,342.50",20180927
"23,348.00","23,350.50","23,341.00",20180926
"23,345.00","23,346.50","23,342.50",20180925
"23,337.00","23,341.00","23,334.00",20180924
"23,332.00","23,341.50","23,327.50",20180921
"23,320.00","23,330.50","23,296.50",20180920
"23,305.00","23,314.00","23,282.50",20180919
"23,280.00","23,317.50","23,278.50",20180918
"23,289.00","23,291.50","23,247.50",20180917
"23,247.00","23,277.50","23,238.50",20180914
"23,276.00","23,280.50","23,272.50",20180913
"23,280.00","23,287.50","23,281.00",20180912
"23,283.00","23,312.50","23,273.50",20180911
"23,302.00","23,312.50","23,295.50",20180910
"23,302.00","23,313.00","23,302.00",20189207
"23,314.00","23,317.00","23,307.50",20189206
"23,313.00","23,332.50","23,285.00",20189205
"23,312.00","23,317.00","23,296.50",20189204
"23,303.00","23,303.00","23,303.00",20189203
"23,303.00","23,306.50","23,293.50",20180831
"23,302.00","23,307.50","23,296.50",20180830
"23,300.00","23,312.50","23,292.00",20180829
"23,295.00","23,297.50","23,270.00",20180828
"23,293.00","23,305.00","23,287.50",20180827
"23,300.00","23,307.00","23,282.50",20180824
"23,281.00","23,283.00","23,270.00",20180823
"23,274.00","23,283.50","23,263.50",20180822
"23,268.00","23,275.00","23,259.00",20180821
"23,272.00","23,320.00","23,250.00",20180820
"23,293.00","23,315.50","23,286.50",20180817
"23,312.00","23,317.50","23,311.50",20180816
"23,310.00","23,317.50","23,311.50",20180815
"23,314.00","23,320.50","23,311.00",20180814
"23,310.00","23,315.00","23,312.50",20180813
"23,275.00","23,281.00","23,271.00",20180810
"23,275.00","23,286.50","23,277.00",20188209
"23,282.00","23,302.50","23,281.50",20188208
"23,302.00","23,312.50","23,302.00",20188207
"23,306.00","23,312.50","23,307.00",20188206
"23,304.00","23,307.50","23,280.50",20188203
"23,280.00","23,285.00","23,272.50",20188202
"23,290.00","23,293.00","23,282.00",20188201
"23,280.00","23,285.00","23,277.50",20180731
"23,255.00","23,262.50","23,250.00",20180730
"23,230.00","23,232.50","23,217.50",20180727
"23,175.00","23,185.00","23,175.00",20180726
"23,215.00","23,251.00","23,215.00",20180725
"23,248.00","23,255.00","23,249.50",20180724
"23,220.00","23,225.00","23,205.00",20180723
"23,053.00","23,057.50","23,049.50",20180720
"23,050.00","23,053.50","23,049.00",20180719
"23,049.00","23,052.50","23,048.50",20180718
"23,050.00","23,052.50","23,046.50",20180717
"23,050.00","23,052.50","23,047.50",20180716
"23,050.00","23,051.00","23,045.50",20180713
"23,047.00","23,048.50","23,041.00",20180712
"23,043.00","23,045.00","23,038.50",20180711
"23,039.00","23,043.50","23,039.00",20180710
"23,038.00","23,043.00","23,039.00",20187209
"23,035.00","23,043.50","23,036.50",20187206
"23,040.00","23,045.50","23,034.00",20187205
"23,038.00","23,045.00","23,032.50",20187204
"23,045.00","23,046.00","23,042.50",20187203
"22,952.00","22,965.00","22,954.50",20187202
"22,956.00","22,967.50","22,957.50",20180629
